 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             25, 3.696254,   Test, 1.002686, 0.004882813, 0.01757813
    1001,        0,       -1,              0,             25, 3.695521,   Test, 1.001709, 0.01464844, 0.01806641
    1001,        0,       -1,              0,             25, 3.691122,   Test, 1.003662, 0.03125, 0.01635742
    1001,        0,        0,              0,             25, 3.696254,   Test, 1.004395, 0.0168457, 0.01245117
    1001,        0,       -1,              0,             25,  3.69662,   Test, 1.011963, 0.06030273, 0.02416992
    1001,        0,       -1,              0,             25, 3.696254,   Test, 0.9987793, 0.001220703, 0.01049805
    1001,        0,       -1,              0,             25, 3.695154,   Test, 1.002686, 0.008300781, 0.01757813
    1001,        0,       -1,              0,             25, 3.691122,   Test, 1.000977, 0.006591797, 0.01708984
    1001,        0,        0,              0,             25,  3.69717,   Test, 1.005127, 0.006835938, 0.01367188
    1001,        0,       -1,              0,             25, 3.696254,   Test, 1.005615, 0.01171875, 0.0168457
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.00415, 0.01123047, 0.01586914
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.005127, 0.01196289, 0.02294922
    1001,        0,        0,              0,             25, 3.691122,   Test, 0.9992676, 0.008544922, 0.01513672
    1001,        0,       -1,              0,             25, 3.695521,   Test, 1.004883, 0.01000977, 0.01391602
    1001,        0,        0,              0,             25, 3.695521,   Test, 1.003662, 0.01269531, 0.02246094
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.004639, 0.006835938, 0.0168457
    1001,        0,       -1,              0,             25, 3.695521,   Test, 0.9992676, 0.01245117, 0.01660156
    1001,        0,       -1,              0,             25, 3.696254,   Test,      1, 0.004882813, 0.01391602
    1001,        0,       -1,              0,             25, 3.695521,   Test, 1.007324, 0.01293945, 0.01806641
    1001,        0,       -1,              0,             25, 3.695521,   Test, 1.000488, 0.005859375, 0.01953125
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.005371, 0.005859375, 0.01513672
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.001465, 0.006591797, 0.02026367
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.998291, 0.006591797, 0.01245117
    1001,        0,       -1,              0,             25, 3.695521,   Test, 1.00415, 0.0078125, 0.01953125
    1001,        0,       -1,              0,             25, 3.691122,   Test, 1.001953, 0.006835938, 0.01513672
    1001,        0,        0,              0,             25, 3.691122,   Test, 1.000488, 0.003173828, 0.01269531
    1001,        0,       -1,              0,             25, 3.694788,   Test,      1, 0.004638672, 0.01513672
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.003174, 0.009277344, 0.015625
    1001,        0,        0,              0,             25, 3.691122,   Test, 1.008301, 0.0078125, 0.01000977
    1001,        0,        0,              0,             25, 3.694788,   Test, 1.003418, 0.005371094, 0.02050781
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.006104, 0.004882813, 0.01806641
    1001,        0,       -1,              0,             25, 3.694788,   Test, 1.004395, 0.006347656, 0.01171875
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.8337402, -0.007568359, 0.3242188
    1001,        0,        0,              0,             25, 3.694788,   Test, 0.08105469, 0.1518555, 1.003418
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.09692383, 0.1447754, 0.9804688
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.09472656, 0.1286621, 0.9692383
    1001,        0,       -1,              0,             25, 3.696254,   Test, 0.09667969, 0.1442871, 0.9770508
    1001,        0,       -1,              0,             25, 3.695521,   Test, 0.09936523, 0.1484375, 0.9758301
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.09399414, 0.1459961, 0.9770508
    1001,        0,       -1,              0,             25, 3.695154,   Test, 0.5192871, -0.2058105, -0.5197754
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1147461, -0.1320801, -1.002686
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.112793, -0.1306152, -0.9960938
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1166992, -0.1252441, -0.9880371
    1001,        0,       -1,              0,             25, 3.695521,   Test, 0.1166992, -0.1098633, -1.015869
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1166992, -0.1308594, -0.9975586
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.114502, -0.1347656, -1.001465
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1123047, -0.1296387, -0.9951172
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1257324, -0.1201172, -1.006836
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1118164, -0.1325684, -0.9970703
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1125488, -0.1330566, -0.9997559
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1196289, -0.1318359, -1.000732
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.109375, -0.1298828, -1.001953
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1140137, -0.1311035, -1.000244
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1101074, -0.1342773, -0.9992676
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1130371, -0.1289063, -0.9992676
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1103516, -0.1315918, -0.9929199
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1140137, -0.1291504, -0.9936523
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1137695, -0.1318359, -1.004883
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1120605, -0.1337891, -0.9980469
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1135254, -0.1279297, -1.007568
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1096191, -0.1296387, -1.000732
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1137695, -0.1315918, -1.000977
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1140137, -0.1320801, -0.9968262
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1149902, -0.1333008, -0.9941406
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1149902, -0.130127, -0.9975586
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1147461, -0.1313477, -0.9980469
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1115723, -0.1342773, -1.000244
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1113281, -0.1306152, -1.000244
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1103516, -0.1323242, -1.001709
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1125488, -0.1311035, -0.9987793
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1142578, -0.1315918, -1.005371
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1137695, -0.1279297, -0.9958496
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1108398, -0.1323242, -1.00415
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1125488, -0.1357422, -0.998291
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1083984, -0.1269531, -1.00293
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1096191, -0.130127, -0.9975586
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.109375, -0.1303711, -1.002197
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1064453, -0.1286621, -1.006836
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1142578, -0.1330566, -1.001465
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.114502, -0.1318359, -0.9934082
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1118164, -0.1320801, -0.9973145
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.114502, -0.128418, -0.9951172
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.111084, -0.1274414, -1.000244
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.1157227, -0.1313477, -1.004883
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.109375, -0.1281738, -0.9963379
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1105957, -0.1296387, -0.9985352
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1098633, -0.1323242, -0.9973145
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1142578, -0.1296387, -0.9985352
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.0847168, -0.1037598, -0.9978027
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1501465, -0.07763672, -0.953125
    1001,        0,        0,              0,             25, 3.691122,   Test, 0.1894531, -0.04418945, -1.002441
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.114502, -0.1188965, -0.9875488
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1137695, -0.1257324, -1.006592
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.09887695, -0.1271973, -1.024414
    1001,        0,       -1,              0,             25, 3.694788,   Test, 0.08227539, -0.1252441, -1.007568
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.08081055, -0.1308594, -1.00293
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.0559082, -0.1137695, -1.001953
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1135254, -0.1286621, -0.9975586
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1154785, -0.1237793, -1.002686
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.111084, -0.1254883, -1.000732
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1123047, -0.1252441,     -1
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1152344, -0.1293945, -0.9985352
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1140137, -0.1247559, -1.005615
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.08569336, -0.04394531, -1.008057
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.182373, -0.05786133, -0.9924316
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1948242, -0.06323242, -1.000977
    1001,        0,       -1,              0,             25, 2.571303,   Test, 0.2304688, -0.128418, -0.9377441
    1001,        0,       -1,              0,             25,   2.5834,   Test, 0.1748047, -0.06103516, -0.9995117
    1001,        0,       -1,              0,             25, 2.588624,   Test, 0.1928711, -0.05541992, -0.9997559
    1001,        0,       -1,              0,             25, 3.469431,   Test, 0.1943359, -0.05371094, -0.9973145
    1001,        0,       -1,              0,             25,  3.47438,   Test, 0.1992188, -0.05517578, -1.01416
    1001,        0,       -1,              0,             25, 3.479604,   Test, 0.2026367, -0.0480957, -0.9970703
    1001,        0,       -1,              0,             25, 3.475388,   Test, 0.204834, -0.05273438, -0.9990234
    1001,        0,       -1,              0,             25, 4.748805,   Test, 0.1115723, -0.123291,     -1
    1001,        0,       -1,              0,             25, 4.748805,   Test, 0.1113281, -0.1210938, -1.008545
    1001,        0,       -1,              0,             25,  4.75302,   Test, 0.1157227, -0.1235352, -1.00415
    1001,        0,       -1,              0,             25, 4.748529,   Test, 0.1120605, -0.1242676, -0.996582
    1001,        0,       -1,              0,             25, 4.748805,   Test, 0.1037598, -0.1320801, -1.001465
    1001,        0,       -1,              0,             25, 3.667569,   Test, 0.1103516, -0.1101074, -1.008789
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1032715, -0.1210938, -1.007813
    1001,        0,       -1,              0,             25, 4.742847,   Test, 0.09643555, -0.1171875, -1.008301
    1001,        0,       -1,              0,             25, 4.748529,   Test, 0.1047363, -0.1225586, -1.007324
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1069336, -0.1149902, -1.006104
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.1101074, -0.1154785, -1.007568
    1001,        0,       -1,              0,             26, 3.691122,   Test, -0.03588867, -0.1711426, -0.6894531
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08569336, -0.1240234, -1.004395
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08496094, -0.1264648, -1.005371
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08422852, -0.1257324, -1.001465
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08618164, -0.1230469, -1.004639
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08862305, -0.119873, -1.006104
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08496094, -0.1269531, -1.004395
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08300781, -0.1225586, -1.001709
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08935547, -0.1228027, -1.006104
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08129883, -0.123291, -1.004395
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.0847168, -0.1223145, -1.002441
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08056641, -0.1247559, -1.000732
    1001,        0,       -1,              0,             25, 3.667569,   Test, 0.08178711, -0.1254883, -1.007813
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.08764648, -0.1237793, -1.00293
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.08154297, -0.1257324, -1.004395
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.0793457, -0.1240234, -0.9980469
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.08154297, -0.1259766, -1.007568
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.09082031, -0.1032715, -0.9838867
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.0793457, -0.1237793, -1.01416
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.05249023, -0.1174316, -1.006836
    1001,        0,       -1,              0,             26,  2.57167,   Test, 0.04760742, -0.1066895, -1.005859
    1001,        0,       -1,              0,             26,  2.57167,   Test, 0.05004883, -0.1132813, -1.007813
    1001,        0,       -1,              0,             26,  2.57167,   Test, 0.05395508, -0.1074219, -1.000732
    1001,        0,       -1,              0,             26,  2.57167,   Test, 0.05859375, -0.112793, -1.010742
    1001,        0,       -1,              0,             26, 2.576893,   Test, 0.0715332, -0.1162109, -1.002441
    1001,        0,       -1,              0,             26,  2.57167,   Test, 0.07006836, -0.1149902, -1.002441
    1001,        0,       -1,              0,             26, 2.565804,   Test, 0.07177734, -0.1228027, -1.002441
    1001,        0,        0,              0,             26,  2.57167,   Test, 0.078125, -0.1171875, -1.003174
    1001,        0,       -1,              0,             26,  2.57167,   Test, 0.07177734, -0.1196289, -1.006836
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.07885742, -0.1240234, -1.010498
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08227539, -0.1237793, -1.005615
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.0793457, -0.1213379, -1.001221
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.07739258, -0.1247559, -1.014893
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.07666016, -0.1242676, -1.004395
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.07641602, -0.1230469, -0.996582
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.0793457, -0.1271973, -0.9990234
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08129883, -0.1254883, -1.003906
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.07617188, -0.125, -1.006592
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.07836914, -0.1289063, -1.013428
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.08251953, -0.1230469, -1.008789
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.0769043, -0.1230469, -1.008545
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.08105469, -0.1220703, -0.9985352
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.07739258, -0.121582, -1.003662
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.07763672, -0.1252441, -1.002686
    1001,        0,        0,              0,             26, 3.691122,   Test, 0.07763672, -0.128418, -1.003662
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.0793457, -0.1259766, -1.004639
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.07861328, -0.1264648, -1.003906
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.07885742, -0.1286621, -1.004395
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.07641602, -0.1262207, -1.010498
    1001,        0,        0,              0,             26, 3.691122,   Test, 0.08007813, -0.1264648, -1.003906
    1001,        0,        0,              0,             26, 3.667569,   Test, 0.07910156, -0.1262207, -1.00415
    1001,        0,       -1,              0,             26, 3.691122,   Test, 0.0793457, -0.1262207, -1.006592
    1001,        0,       -1,              0,             26, 3.667569,   Test, 0.07861328, -0.1264648, -0.9958496
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.08129883, -0.1242676, -0.9970703
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.07788086, -0.1245117, -1.007813
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.07788086, -0.1293945, -1.010986
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.07910156, -0.1225586, -1.001465
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.07885742, -0.1247559, -1.009521
    1001,        0,       -1,              0,             25, 3.667569,   Test, 0.078125, -0.1240234, -1.009277
    1001,        0,       -1,              0,             25, 3.667569,   Test, 0.08032227, -0.1225586, -1.006348
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.07788086, -0.1262207, -1.00415
    1001,        0,       -1,              0,             25, 3.667569,   Test, 0.0769043, -0.1213379, -1.01001
    1001,        0,       -1,              0,             25, 3.666927,   Test, 0.0769043, -0.1262207, -1.008301
    1001,        0,       -1,              0,             25, 3.691122,   Test, 0.07470703, -0.1276855, -1.011963
    1001,        0,       -1,              0,             25, 3.667569,   Test, 0.08129883, -0.1274414, -1.001221
    1001,        0,       -1,              0,             25, 3.666194,   Test, 0.08203125, -0.1242676, -1.006592
    1001,        0,       -1,              0,             25, 3.666927,   Test, 0.07910156, -0.1230469, -1.005371
    1001,        0,       -1,              0,             25, 3.667569,   Test, 0.07617188, -0.1242676, -0.9924316
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,              0,        0,  Error,      0,      0,      0
    1001,        0,        0,              0,             24, 5.691289,  Error, 0.1254883, 0.5639648, -0.8447266
    1001,        0,        0,              0,             24, 5.470606,  Error, 0.1274414, 0.5698242, -0.8515625
    1001,        0,        0,              0,             24, 5.532925,  Error, 0.1225586, 0.5705566, -0.8479004
    1001,        0,        0,              0,             24, 4.299649,  Error, 0.1218262, 0.5671387, -0.8479004
    1001,        0,        0,              0,             24, 5.609357,  Error,  0.125, 0.5654297, -0.8515625
    1001,        0,        0,              0,             24, 5.638776,  Error, 0.1240234, 0.5649414, -0.8513184
    1001,        0,        0,              0,             24, 4.253368,  Error, 0.1169434, 0.5634766, -0.8435059
    1001,        0,        0,              0,             24,  5.52706,  Error, 0.1237793, 0.5644531, -0.8474121
    1001,        0,        0,              0,             24, 5.521378,  Error, 0.1218262, 0.5681152, -0.8500977
    1001,        0,        0,              0,             24, 5.580122,  Error, 0.1230469, 0.5644531, -0.8513184
    1001,        0,        0,              0,             24, 4.548376,  Error, 0.1210938, 0.5681152, -0.8479004
    1001,        0,        0,              0,             24, 5.532925,  Error, 0.1237793, 0.567627, -0.847168
    1001,        0,        0,              0,             24, 5.566926,  Error, 0.1208496, 0.5625, -0.8515625
    1001,        0,        1,              0,             24, 4.493021,  Error, 0.1228027, 0.5646973, -0.8442383
    1001,        0,        1,              0,             24, 5.177065,  Error, 0.1201172, 0.5681152, -0.8537598
    1001,        0,        1,              0,             24, 5.521469,  Error, 0.1230469, 0.5678711, -0.8474121
    1001,        0,        1,              0,             24, 4.252543,  Error, 0.1228027, 0.5681152, -0.8530273
    1001,        0,        0,              0,             24, 5.609449,  Error, 0.1240234, 0.567627, -0.8476563
    1001,        0,        0,              0,             24, 5.834439,  Error, 0.1230469, 0.5671387, -0.8466797
    1001,        0,        0,              0,             24, 5.585988,  Error, 0.1220703, 0.5693359, -0.8496094
    1001,        0,        0,              0,             24, 5.609449,  Error, 0.1247559, 0.564209, -0.8503418
    1001,        0,        0,              0,             24, 5.269536,  Error,  0.125, 0.5654297, -0.8481445
    1001,        0,        0,              0,             24, 5.609449,  Error, 0.1225586, 0.5681152, -0.8500977
    1001,        0,        0,              0,             24,  4.64717,  Error, 0.1245117, 0.5666504, -0.855957
    1001,        0,        0,              0,             24, 5.507722,  Error,  0.125, 0.5656738, -0.8461914
    1001,        0,        0,              0,             24, 5.609449,  Error, 0.1218262, 0.5668945, -0.8532715
    1001,        0,        0,              0,             24, 4.299466,  Error, 0.1240234, 0.5668945, -0.8510742
    1001,        0,        0,              0,             24, 5.591853,  Error, 0.1220703, 0.5673828, -0.8479004
    1001,        0,        1,              0,             24, 5.430007,  Error, 0.1228027, 0.5627441, -0.8510742
    1001,        0,        0,              0,             24, 4.264274,  Error, 0.1213379, 0.5666504, -0.8554688
    1001,        0,        1,              0,             24, 4.601713,  Error, 0.1271973, 0.5666504, -0.8535156
    1001,        0,        1,              0,             24, 5.269536,  Error, 0.1230469, 0.5700684, -0.848877
    1001,        0,        0,              0,             24, 4.784546,  Error, 0.1223145, 0.565918, -0.8540039
    1001,        0,        1,              0,             24, 5.521469,  Error, 0.1218262, 0.5649414, -0.8481445
    1001,        0,        1,              0,             24, 4.449398,  Error, 0.1218262, 0.5673828, -0.8496094
    1001,        0,        1,              0,             24, 4.831011,  Error, 0.1220703, 0.5668945, -0.8500977
    1001,        0,        1,              0,             24,  4.68117,  Error, 0.1225586, 0.5693359, -0.8520508
    1001,        0,        0,              0,             24, 4.529222,  Error, 0.1213379, 0.5651855, -0.854248
    1001,        0,        1,              0,             24,   5.5332,  Error, 0.121582, 0.5678711, -0.8530273
    1001,        0,        1,              0,             24, 4.587875,  Error, 0.109375, 0.5698242, -0.8508301
    1001,        0,        1,              0,             24, 5.521469,  Error, 0.1027832, 0.5732422, -0.8510742
    1001,        0,        0,              0,             24,  4.95904,  Error, 0.1005859, 0.5705566, -0.8508301
    1001,        0,        1,              0,             24, 5.521469,  Error, 0.1069336, 0.5688477, -0.8518066
    1001,        0,        0,              0,             24, 4.770983,  Error, 0.1013184, 0.5668945, -0.848877
    1001,        0,        0,              0,             24, 5.585988,  Error, 0.1008301, 0.5688477, -0.8530273
    1001,        0,        0,              0,             24, 4.293601,  Error, 0.1030273, 0.5700684, -0.8522949
    1001,        0,        0,              0,             24, 4.334749,  Error, 0.1010742, 0.5681152, -0.8532715
    1001,        0,        0,              0,             24, 5.091926,  Error, 0.1035156, 0.5708008, -0.8496094
    1001,        0,        1,              0,             24, 5.322048,  Error, 0.1049805, 0.5668945, -0.8532715
    1001,        0,        0,              0,             24, 5.580122,  Error, 0.1037598, 0.5683594, -0.8493652
    1001,        0,        0,              0,             24, 4.264365,  Error, 0.1025391, 0.5715332, -0.8527832
    1001,        0,        1,              0,             24, 5.585896,  Error, 0.1008301, 0.5708008, -0.8505859
    1001,        0,        0,              0,             24, 4.246678,  Error, 0.1040039, 0.5717773, -0.8564453
    1001,        0,        1,              0,             24, 5.495992,  Error, 0.1032715, 0.5698242, -0.8518066
    1001,        0,        0,              0,             24, 5.532192,  Error, 0.1030273, 0.5683594, -0.8461914
    1001,        0,        1,              0,             24, 5.603584,  Error, 0.09912109, 0.5693359, -0.8525391
    1001,        0,        0,              0,             24, 5.521469,  Error, 0.1066895, 0.5705566, -0.8537598
    1001,        0,        0,              0,             24, 4.800676,  Error, 0.09106445, 0.5617676, -0.8498535
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             24, 5.093484,   Test, 0.05029297, 0.5754395, -0.8483887
    1001,        0,        0,              0,             24, 5.534941,   Test, 0.04785156, 0.5766602, -0.8527832
    1001,        0,        0,              0,             24, 5.585804,   Test, 0.04614258, 0.578125, -0.8515625
    1001,        0,        0,              0,             24,  5.59946,   Test, 0.04711914, 0.5786133, -0.8510742
    1001,        0,        0,              0,             24, 5.523211,   Test, 0.04833984, 0.5766602, -0.848877
    1001,        0,        1,              0,             24, 4.362243,   Test, 0.05102539, 0.5771484, -0.8508301
    1001,        0,        0,              0,             24, 5.509464,   Test, 0.04907227, 0.581543, -0.8552246
    1001,        0,        0,              0,             24, 4.427311,   Test, 0.05273438, 0.5737305, -0.8479004
    1001,        0,        0,              0,             24, 4.648636,   Test, 0.04663086, 0.5734863, -0.8481445
    1001,        0,        0,              0,             24, 4.318436,   Test, 0.04199219, 0.5756836, -0.8481445
    1001,        0,        0,              0,             24, 5.033639,   Test, 0.04956055, 0.5751953, -0.8481445
    1001,        0,        0,              0,             24, 4.609045,   Test, 0.04907227, 0.5744629, -0.8569336
    1001,        0,        0,              0,             24, 5.718324,   Test, 0.04736328, 0.5761719, -0.8515625
    1001,        0,        0,              0,             24, 5.528984,   Test, 0.05004883, 0.5742188, -0.8439941
    1001,        0,        0,              0,             24,  5.22472,   Test, 0.04760742, 0.5766602, -0.8510742
    1001,        0,        0,              0,              0,        0,   Test,      0,      0,      0
    1001,        0,        0,              0,             24, 4.734874,   Test, 0.04711914, 0.5791016, -0.845459
    1001,        0,        0,              0,             24, 4.870052,   Test, 0.04443359, 0.5761719, -0.8476563
    1001,        0,        0,              0,             24, 4.678421,   Test, 0.04638672, 0.5759277, -0.8483887
    1001,        0,        0,              0,             24, 5.524035,   Test, 0.04418945, 0.576416, -0.8491211
    1001,        0,        0,              0,             24, 5.179722,   Test, 0.04711914, 0.5769043, -0.8457031
    1001,        0,        0,              0,             24, 5.535949,   Test, 0.05200195, 0.5827637, -0.8537598
    1001,        0,        0,              0,             24, 5.524219,   Test, 0.04956055, 0.5769043, -0.8427734
    1001,        0,        0,              0,             24, 5.524219,   Test, 0.04858398, 0.5776367, -0.8566895
    1001,        0,        0,              0,             24, 4.248785,   Test, 0.04663086, 0.5810547, -0.848877
    1001,        0,        0,              0,             24, 5.497275,   Test, 0.05175781, 0.5761719, -0.8515625
    1001,        0,        0,              0,             24, 5.612015,   Test, 0.05249023, 0.5793457, -0.8547363
    1001,        0,        0,              0,             24, 5.582872,   Test, 0.04736328, 0.5803223, -0.8522949
    1001,        0,        0,              0,             24, 4.459113,   Test, 0.04858398, 0.576416, -0.848877
    1001,        0,        0,              0,             24, 5.559136,   Test, 0.05004883, 0.5771484, -0.8486328
    1001,        0,        0,              0,             24, 4.583934,   Test, 0.04443359, 0.5754395, -0.8469238
    1001,        0,        0,              0,             24,   5.5694,   Test, 0.04711914, 0.5769043, -0.8483887
    1001,        0,        0,              0,             24, 4.685111,   Test, 0.04711914, 0.5793457, -0.8466797
    1001,        0,        0,              0,             24, 5.605875,   Test, 0.04833984, 0.5778809, -0.8518066
    1001,        0,        0,              0,             24, 5.529809,   Test, 0.04736328, 0.5771484, -0.8481445
    1001,        0,        0,              0,             24, 4.872984,   Test, 0.05175781, 0.5739746, -0.8457031
    1001,        0,        0,              0,             24, 5.005137,   Test, 0.04858398, 0.5756836, -0.8520508
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
 Team ID,     Time, Altitude,   Outside Temp,    Inside Temp,  Voltage,  State, Xaccel, Yaccel, Zaccel 
    1001,        0,        0,              0,             24, 5.524494,   Test, 0.04760742, 0.5759277, -0.8557129
    1001,        0,        0,              0,             24, 5.492143,   Test, 0.05151367, 0.5769043, -0.8535156
